id,age,race,married,never_married,grade,collgrad,south,smsa,city,industry,occupation,union,wage,hours,exp,tenure
4713,44,white,married,0,12,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Sales,nonunion,4,32,17,9
4718,37,black,single,0,12,not college grad,1,nonSMSA,0,Professional Services,Laborers,nonunion,2,25,10,1
4721,44,white,single,0,15,college grad,1,nonSMSA,0,Professional Services,Professional/technical,nonunion,11,40,18,17
4724,40,white,married,0,12,not college grad,1,nonSMSA,0,Public Administration,Sales,nonunion,4,40,11,2
4725,35,other,married,0,14,not college grad,0,SMSA,0,Professional Services,Sales,nonunion,6,40,12,6
4726,37,white,single,0,16,college grad,1,nonSMSA,0,Wholesale/Retail Trade,Sales,nonunion,3,25,9,1
4728,39,white,married,0,9,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Laborers,,5,9,13,11
4729,43,white,married,0,8,not college grad,1,nonSMSA,0,Professional Services,Laborers,,3,25,2,0
4733,41,white,married,0,13,not college grad,1,nonSMSA,0,Professional Services,Other,nonunion,3,25,12,3
4734,39,white,married,0,12,not college grad,1,nonSMSA,0,Public Administration,Sales,nonunion,5,40,14,2
4736,35,white,married,0,12,not college grad,0,nonSMSA,0,Wholesale/Retail Trade,Sales,,4,30,7,1
4739,43,white,married,0,13,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Professional/technical,,39,40,18,12
4742,40,white,married,0,10,not college grad,1,nonSMSA,0,Professional Services,Professional/technical,nonunion,5,40,14,10
4746,37,white,single,0,12,not college grad,1,nonSMSA,0,Professional Services,Sales,,4,40,11,0
4749,35,white,married,0,12,not college grad,0,SMSA,0,Professional Services,Sales,,6,40,11,4
4750,40,white,married,0,17,college grad,1,nonSMSA,0,Professional Services,Other,nonunion,3,40,11,1
4751,37,white,single,0,12,not college grad,1,nonSMSA,0,Public Administration,Sales,union,12,14,12,12
4757,38,white,married,0,10,not college grad,0,SMSA,1,Wholesale/Retail Trade,Clerical/unskilled,nonunion,3,30,3,1
4759,39,white,married,0,18,college grad,1,nonSMSA,0,Professional Services,Other,union,10,40,18,10
4762,39,white,married,0,18,college grad,1,SMSA,0,Professional Services,Other,nonunion,9,40,18,18
4763,40,white,married,0,12,not college grad,1,SMSA,0,Professional Services,Professional/technical,nonunion,3,36,12,2
4766,39,white,married,0,16,college grad,1,nonSMSA,0,Professional Services,Managers/admin,nonunion,12,48,18,18
4767,36,white,married,0,16,college grad,1,nonSMSA,0,Professional Services,Other,nonunion,7,40,13,5
4769,34,black,single,1,12,not college grad,1,SMSA,0,Wholesale/Retail Trade,Laborers,nonunion,3,32,13,6
4771,35,black,married,0,13,not college grad,1,SMSA,0,Professional Services,Laborers,nonunion,6,30,7,1
4772,39,black,single,0,18,college grad,1,SMSA,1,Professional Services,Professional/technical,union,11,40,15,13
4780,37,white,married,0,12,not college grad,1,SMSA,0,Wholesale/Retail Trade,Sales,nonunion,4,35,9,2
4784,44,white,married,0,12,not college grad,1,SMSA,0,Professional Services,Laborers,nonunion,6,18,6,6
4785,38,white,married,0,12,not college grad,1,SMSA,0,Personal Services,Sales,nonunion,4,40,11,0
4788,37,white,married,0,12,not college grad,1,SMSA,0,Finance/Ins/Real Estate,Clerical/unskilled,nonunion,4,35,10,2
4790,36,white,married,0,11,not college grad,1,SMSA,0,Professional Services,Sales,,5,35,12,8
4798,36,white,single,1,18,college grad,1,SMSA,1,Professional Services,Professional/technical,nonunion,9,40,12,7
4799,44,white,married,0,12,not college grad,1,SMSA,0,Finance/Ins/Real Estate,Managers/admin,nonunion,6,50,15,2
4801,36,white,married,0,13,not college grad,1,SMSA,1,Finance/Ins/Real Estate,Managers/admin,,39,40,14,3
4806,40,white,married,0,12,not college grad,1,nonSMSA,0,Finance/Ins/Real Estate,Sales,nonunion,7,35,11,6
4808,40,white,single,1,13,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Clerical/unskilled,nonunion,5,42,18,8
4810,44,white,married,0,12,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Sales,,3,40,9,8
4813,37,black,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,3,40,16,5
4814,44,black,married,0,11,not college grad,1,nonSMSA,0,Professional Services,Professional/technical,nonunion,4,40,16,5
4815,36,black,married,0,14,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,3,40,8,0
4816,36,black,married,0,12,not college grad,0,SMSA,1,Professional Services,Sales,nonunion,4,33,10,10
4817,37,white,married,0,16,college grad,1,SMSA,1,Business/Repair Svc,Service,nonunion,4,15,5,2
4819,37,black,single,1,18,college grad,1,SMSA,1,Professional Services,Other,union,13,35,15,12
4823,44,white,married,0,12,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Managers/admin,nonunion,7,45,18,7
4824,42,black,married,0,12,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Sales,nonunion,5,39,13,2
4825,44,black,single,0,17,college grad,1,SMSA,1,Professional Services,Other,nonunion,7,55,17,16
4835,37,black,married,0,12,not college grad,0,SMSA,1,Manufacturing,Operatives,union,10,40,7,7
4838,34,black,single,0,17,college grad,1,nonSMSA,0,Ag/Forestry/Fisheries,Farm laborers,,3,50,4,0
4841,43,black,single,1,14,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Sales,nonunion,4,40,16,1
4842,37,black,single,0,7,not college grad,1,nonSMSA,0,Manufacturing,Operatives,union,4,40,9,9
4845,35,black,married,0,12,not college grad,1,SMSA,1,Public Administration,Sales,nonunion,5,40,13,4
4846,41,black,single,1,12,not college grad,1,SMSA,1,,Operatives,nonunion,4,40,17,0
4847,39,black,married,0,12,not college grad,1,SMSA,1,Manufacturing,Operatives,nonunion,3,40,10,0
4848,35,black,married,0,11,not college grad,1,SMSA,0,Manufacturing,Service,,4,40,9,2
4849,36,black,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,5,40,11,5
4850,42,black,single,0,11,not college grad,1,nonSMSA,0,Manufacturing,Operatives,,4,40,17,11
4852,35,black,single,0,12,not college grad,1,nonSMSA,0,Manufacturing,Professional/technical,nonunion,6,40,16,12
4854,42,black,married,0,12,not college grad,1,nonSMSA,0,Professional Services,Craftsmen,nonunion,3,20,16,16
4856,41,black,single,0,12,not college grad,1,nonSMSA,0,Business/Repair Svc,Laborers,,3,30,16,2
4857,43,black,single,1,12,not college grad,1,SMSA,0,Finance/Ins/Real Estate,Sales,nonunion,7,38,19,3
4858,39,black,married,0,12,not college grad,1,SMSA,0,Wholesale/Retail Trade,Sales,nonunion,6,35,18,3
4861,35,black,married,0,8,not college grad,1,SMSA,1,Personal Services,Laborers,nonunion,8,25,8,0
4868,44,black,single,1,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,,3,40,11,1
4870,38,black,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,4,40,15,13
4871,38,black,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,3,40,15,5
4872,35,black,married,0,9,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,6,40,15,4
4874,41,black,single,0,7,not college grad,1,nonSMSA,0,Personal Services,Transport,nonunion,3,30,15,2
4876,41,black,single,0,12,not college grad,0,SMSA,1,Manufacturing,Operatives,union,8,40,10,10
4880,35,black,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,5,50,12,4
4882,44,white,married,0,12,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Sales,nonunion,3,40,16,2
4884,42,white,married,0,12,not college grad,1,SMSA,1,Wholesale/Retail Trade,Sales,nonunion,3,20,6,1
4885,38,black,married,0,12,not college grad,0,SMSA,1,Professional Services,Sales,nonunion,4,33,15,11
4890,35,white,married,0,16,college grad,1,nonSMSA,0,Professional Services,Laborers,nonunion,4,6,13,1
4897,39,black,single,0,11,not college grad,1,nonSMSA,0,Professional Services,Laborers,nonunion,3,40,20,15
4898,35,black,married,0,12,not college grad,1,nonSMSA,0,Professional Services,Managers/admin,nonunion,5,40,12,11
4900,43,black,single,0,18,college grad,1,nonSMSA,0,Wholesale/Retail Trade,Sales,nonunion,3,9,22,22
4903,42,black,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,4,40,11,9
4907,37,black,married,0,17,college grad,1,SMSA,1,Professional Services,Sales,nonunion,4,40,8,2
4909,36,white,married,0,9,not college grad,1,SMSA,1,Professional Services,Laborers,,3,46,6,0
4911,34,white,married,0,12,not college grad,1,nonSMSA,0,Transport/Comm/Utility,Sales,union,10,38,17,17
4912,42,black,single,1,11,not college grad,1,nonSMSA,0,Manufacturing,Operatives,union,4,40,13,3
4919,43,black,single,0,12,not college grad,0,SMSA,1,Wholesale/Retail Trade,Sales,nonunion,5,40,14,5
4920,37,white,married,0,18,college grad,1,nonSMSA,0,Professional Services,Managers/admin,nonunion,6,70,13,9
4921,35,black,married,0,11,not college grad,1,SMSA,1,Manufacturing,Sales,nonunion,4,40,11,10
4925,40,black,married,0,13,not college grad,0,SMSA,1,Manufacturing,Sales,nonunion,13,40,17,2
4926,36,black,single,0,16,college grad,1,SMSA,1,Manufacturing,Operatives,nonunion,7,40,13,10
4928,35,white,married,0,18,college grad,1,nonSMSA,0,Professional Services,Other,nonunion,9,40,13,4
4930,38,black,single,1,18,college grad,1,nonSMSA,0,Professional Services,Other,nonunion,7,40,11,6
4932,36,black,married,0,11,not college grad,0,SMSA,1,Personal Services,Transport,,2,16,6,6
4933,37,black,single,1,12,not college grad,1,SMSA,1,Manufacturing,Operatives,,3,60,9,3
4935,40,black,single,0,14,not college grad,1,nonSMSA,0,Professional Services,Sales,nonunion,4,40,14,14
4937,41,black,married,0,9,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,5,40,6,4
4942,42,black,single,1,16,college grad,1,SMSA,1,Manufacturing,Clerical/unskilled,nonunion,17,40,20,9
4944,44,black,married,0,15,not college grad,0,SMSA,0,Professional Services,Sales,union,8,35,16,3
4946,40,black,single,0,12,not college grad,1,nonSMSA,0,Manufacturing,Craftsmen,union,5,40,15,10
4949,35,black,single,0,9,not college grad,1,SMSA,1,Professional Services,Laborers,nonunion,5,40,12,6
4952,36,black,single,0,16,college grad,1,SMSA,1,Manufacturing,Professional/technical,nonunion,17,40,17,15
4953,38,black,married,0,11,not college grad,0,SMSA,1,Professional Services,Laborers,union,7,40,17,12
4954,43,black,single,0,14,not college grad,0,SMSA,1,Wholesale/Retail Trade,Clerical/unskilled,nonunion,3,32,14,2
4955,42,black,married,0,11,not college grad,1,SMSA,1,Professional Services,Laborers,union,3,40,13,1
4957,36,black,single,0,12,not college grad,0,SMSA,0,Business/Repair Svc,Sales,nonunion,9,40,16,0
4959,35,white,married,0,12,not college grad,1,nonSMSA,0,Professional Services,Managers/admin,nonunion,15,50,15,12
4961,41,white,married,0,13,not college grad,1,SMSA,1,Finance/Ins/Real Estate,Clerical/unskilled,nonunion,4,20,9,2
4962,36,white,single,0,12,not college grad,1,SMSA,0,Wholesale/Retail Trade,Managers/admin,nonunion,8,55,18,12
4963,35,white,married,0,12,not college grad,1,SMSA,0,Wholesale/Retail Trade,Sales,nonunion,8,40,16,14
4964,39,white,single,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,union,6,40,12,3
4965,41,white,married,0,14,not college grad,1,SMSA,0,Business/Repair Svc,Managers/admin,nonunion,11,40,18,18
4966,43,white,married,0,12,not college grad,1,nonSMSA,0,Professional Services,Sales,nonunion,4,38,18,12
4967,37,white,married,0,16,college grad,1,nonSMSA,0,Professional Services,Other,nonunion,7,40,9,5
4968,41,white,single,0,13,not college grad,1,SMSA,0,Wholesale/Retail Trade,Sales,,4,60,15,4
4971,39,white,married,0,12,not college grad,1,nonSMSA,0,Finance/Ins/Real Estate,Sales,nonunion,4,40,19,9
4972,39,white,married,0,16,college grad,1,SMSA,0,Professional Services,Other,nonunion,7,45,14,12
4977,36,white,married,0,11,not college grad,1,SMSA,0,Construction,Managers/admin,,4,55,10,3
4978,44,white,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Craftsmen,nonunion,5,40,20,20
4983,38,white,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,4,40,6,5
4987,37,white,married,0,11,not college grad,1,nonSMSA,0,Professional Services,Sales,union,5,40,13,3
4989,39,white,married,0,12,not college grad,1,SMSA,0,Manufacturing,Managers/admin,union,6,50,8,6
4990,39,white,married,0,12,not college grad,1,SMSA,0,Professional Services,Sales,union,6,40,7,3
4995,40,white,married,0,12,not college grad,1,SMSA,0,Ag/Forestry/Fisheries,Operatives,,8,26,12,2
4996,35,white,single,0,12,not college grad,1,SMSA,1,Manufacturing,Operatives,union,7,58,14,4
4998,36,white,married,0,13,not college grad,1,SMSA,0,Wholesale/Retail Trade,Clerical/unskilled,nonunion,3,17,1,0
5001,39,white,married,0,12,not college grad,1,SMSA,1,Wholesale/Retail Trade,Farm laborers,nonunion,4,40,8,1
5002,39,white,single,0,12,not college grad,1,SMSA,0,Professional Services,Sales,union,6,40,9,2
5003,44,white,single,0,12,not college grad,1,SMSA,0,Wholesale/Retail Trade,Managers/admin,nonunion,4,38,6,5
5007,36,white,married,0,12,not college grad,0,SMSA,0,Public Administration,Sales,nonunion,10,40,18,16
5008,41,white,single,0,12,not college grad,0,SMSA,0,Professional Services,Professional/technical,nonunion,10,40,17,1
5009,41,white,married,0,12,not college grad,1,SMSA,1,Personal Services,Laborers,nonunion,7,40,11,4
5010,43,white,married,0,12,not college grad,1,SMSA,0,Finance/Ins/Real Estate,Managers/admin,nonunion,22,50,20,4
5011,42,white,married,0,16,college grad,1,SMSA,1,Manufacturing,Managers/admin,nonunion,10,55,14,5
5013,41,white,single,0,12,not college grad,1,SMSA,0,Business/Repair Svc,Professional/technical,nonunion,6,40,17,2
5015,37,white,married,0,14,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Sales,nonunion,13,24,15,1
5017,39,white,single,0,12,not college grad,1,SMSA,1,Construction,Sales,nonunion,8,38,17,9
5018,41,white,married,0,17,college grad,1,SMSA,0,Professional Services,Sales,,5,40,24,5
5019,36,white,single,0,16,college grad,0,SMSA,0,Professional Services,Managers/admin,,36,45,14,13
5021,42,white,married,0,12,not college grad,1,SMSA,1,Wholesale/Retail Trade,Sales,union,4,40,15,1
5024,40,black,single,0,12,not college grad,1,SMSA,1,Professional Services,Other,nonunion,3,40,14,2
5025,39,black,single,0,16,college grad,1,SMSA,1,Professional Services,Professional/technical,nonunion,7,40,15,12
5028,37,black,married,0,17,college grad,1,nonSMSA,0,Professional Services,Other,nonunion,5,40,15,8
5029,39,black,single,1,15,not college grad,1,nonSMSA,0,Public Administration,Sales,union,9,25,8,3
5033,37,black,married,0,13,not college grad,1,nonSMSA,0,Public Administration,Managers/admin,nonunion,11,40,16,13
5041,38,white,married,0,14,not college grad,1,SMSA,1,Finance/Ins/Real Estate,Sales,nonunion,6,40,14,6
5042,42,white,married,0,16,college grad,1,nonSMSA,0,Public Administration,Sales,nonunion,5,40,6,2
5043,39,other,single,0,17,college grad,0,nonSMSA,0,Professional Services,Professional/technical,nonunion,18,40,16,7
5044,37,other,single,0,13,not college grad,1,SMSA,0,Construction,Professional/technical,nonunion,12,40,16,10
5045,44,white,married,0,13,not college grad,1,nonSMSA,0,Public Administration,Managers/admin,nonunion,11,35,21,21
5046,44,white,married,0,12,not college grad,1,nonSMSA,0,Finance/Ins/Real Estate,Sales,nonunion,6,40,19,8
5047,42,black,single,0,6,not college grad,1,nonSMSA,0,Professional Services,Laborers,,3,40,4,2
5054,40,black,married,0,11,not college grad,0,SMSA,1,Professional Services,Laborers,nonunion,2,70,2,2
5057,44,white,married,0,15,not college grad,0,SMSA,1,Professional Services,Sales,,5,40,8,1
5059,38,white,married,0,18,college grad,1,SMSA,1,Professional Services,Other,nonunion,9,40,15,2
5061,38,black,married,0,10,not college grad,1,nonSMSA,0,Manufacturing,Craftsmen,nonunion,3,40,8,2
5063,39,white,married,0,16,college grad,1,SMSA,1,Professional Services,Other,nonunion,6,45,6,3
5064,45,white,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Professional/technical,,5,40,13,3
5065,36,white,married,0,7,not college grad,1,nonSMSA,0,Professional Services,Laborers,nonunion,3,40,16,11
5066,41,white,single,0,14,not college grad,1,nonSMSA,0,Public Administration,Sales,nonunion,7,40,14,4
5068,40,white,married,0,16,college grad,0,SMSA,0,Wholesale/Retail Trade,Sales,nonunion,4,40,10,0
5072,41,white,married,0,18,college grad,1,SMSA,0,Professional Services,Professional/technical,nonunion,13,5,16,2
5074,38,white,married,0,17,college grad,1,nonSMSA,0,Professional Services,Other,nonunion,7,40,10,5
5077,39,white,married,0,12,not college grad,1,nonSMSA,0,Professional Services,Sales,nonunion,3,40,1,0
5078,36,white,married,0,17,college grad,1,SMSA,1,Professional Services,Professional/technical,union,14,40,15,9
5079,41,white,single,0,,not college grad,1,nonSMSA,0,Professional Services,Managers/admin,nonunion,4,40,16,12
5080,35,white,married,0,6,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,3,40,9,3
5081,39,white,married,0,12,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Craftsmen,nonunion,4,16,9,0
5084,42,white,married,0,17,college grad,1,nonSMSA,0,Professional Services,Other,nonunion,6,50,17,10
5086,39,white,married,0,11,not college grad,1,nonSMSA,0,Public Administration,Laborers,nonunion,2,30,4,3
5088,44,black,single,1,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,4,40,14,1
5089,36,black,single,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,5,37,14,6
5090,36,black,single,0,12,not college grad,1,SMSA,0,Wholesale/Retail Trade,Laborers,nonunion,3,20,6,0
5091,35,black,single,1,12,not college grad,0,SMSA,1,Manufacturing,Operatives,,4,35,4,0
5095,38,black,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,6,48,15,9
5096,39,black,single,0,13,not college grad,1,nonSMSA,0,Manufacturing,Service,union,6,40,8,3
5098,35,white,married,0,12,not college grad,1,nonSMSA,0,Professional Services,Laborers,,3,38,10,
5102,35,black,single,1,16,college grad,0,SMSA,1,Public Administration,Sales,nonunion,12,40,18,7
5103,44,black,married,0,9,not college grad,1,nonSMSA,0,Professional Services,Laborers,nonunion,5,40,17,13
5104,44,black,single,0,12,not college grad,1,SMSA,1,Personal Services,Operatives,nonunion,4,40,14,3
5106,36,black,married,0,10,not college grad,1,nonSMSA,0,Professional Services,Laborers,nonunion,2,48,4,1
5108,36,black,married,0,12,not college grad,0,nonSMSA,0,Public Administration,Sales,nonunion,7,40,14,7
5109,38,black,married,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,,3,40,7,0
5111,35,black,married,0,9,not college grad,1,nonSMSA,0,Professional Services,Laborers,,5,,5,1
5112,43,white,single,1,18,college grad,1,nonSMSA,0,Professional Services,Laborers,nonunion,2,60,16,2
5113,40,white,married,0,18,college grad,1,SMSA,0,Professional Services,Other,nonunion,8,45,19,19
5114,37,black,single,0,12,not college grad,1,nonSMSA,0,Manufacturing,Sales,nonunion,5,40,13,11
5115,36,black,single,0,12,not college grad,1,nonSMSA,0,Manufacturing,Operatives,nonunion,5,40,11,11
